,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
0,Nível Territorial (Código),Nível Territorial,Unidade de Medida (Código),Unidade de Medida,Valor,Município (Código),Município,Variável (Código),Variável,Ano (Código),Ano,Produto das lavouras temporárias e permanentes (Código),Produto das lavouras temporárias e permanentes
8396,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40152,Limão
8397,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
8398,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40260,Maçã
8399,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
8400,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40261,Mamão
8401,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
8402,6,Município,40,Mil Reais,253,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40119,Mandioca
8403,6,Município,40,Mil Reais,10,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40262,Manga
8404,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40263,Maracujá
8405,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40264,Marmelo
8406,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40120,Melancia
8407,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40121,Melão
8408,6,Município,40,Mil Reais,2081,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
8409,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
8410,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40266,Palmito
8411,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40267,Pera
8412,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40268,Pêssego
8413,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
8414,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
8415,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
8416,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
8417,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
8418,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40271,Tangerina
8419,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40126,Tomate
8420,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
8421,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
8422,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
8423,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
8424,6,Município,40,Mil Reais,-,2308708,Morada Nova (CE),215,Valor da produção,2019,2019,40274,Uva
8425,6,Município,40,Mil Reais,756,2308807,Moraújo (CE),215,Valor da produção,2019,2019,0,Total
8426,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40129,Abacate
8427,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
8428,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,45982,Açaí
8429,6,Município,40,Mil Reais,...,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
8430,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
8431,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
8432,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40100,Alho
8433,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
8434,6,Município,40,Mil Reais,163,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
8435,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
8436,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40131,Azeitona
8437,6,Município,40,Mil Reais,28,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
8438,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40104,Batata-doce
8439,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
8440,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
8441,6,Município,40,Mil Reais,...,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
8442,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
8443,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
8444,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
8445,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
8446,6,Município,40,Mil Reais,...,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40330,Caju
8447,6,Município,40,Mil Reais,5,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
8448,6,Município,40,Mil Reais,...,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
8449,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40142,Caqui
8450,6,Município,40,Mil Reais,69,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
8451,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40107,Cebola
8452,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
8453,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
8454,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
8455,6,Município,40,Mil Reais,19,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
8456,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
8457,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
8458,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
8459,6,Município,40,Mil Reais,3,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
8460,6,Município,40,Mil Reais,200,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
8461,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40148,Figo
8462,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
8463,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
8464,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40149,Goiaba
8465,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
8466,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
8467,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40151,Laranja
8468,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40152,Limão
8469,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
8470,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40260,Maçã
8471,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
8472,6,Município,40,Mil Reais,23,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40261,Mamão
8473,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
8474,6,Município,40,Mil Reais,52,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40119,Mandioca
8475,6,Município,40,Mil Reais,15,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40262,Manga
8476,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40263,Maracujá
8477,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40264,Marmelo
8478,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40120,Melancia
8479,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40121,Melão
8480,6,Município,40,Mil Reais,179,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
8481,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
8482,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40266,Palmito
8483,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40267,Pera
8484,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40268,Pêssego
8485,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
8486,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
8487,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
8488,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
8489,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
8490,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40271,Tangerina
8491,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40126,Tomate
8492,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
8493,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
8494,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
8495,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
8496,6,Município,40,Mil Reais,-,2308807,Moraújo (CE),215,Valor da produção,2019,2019,40274,Uva
8497,6,Município,40,Mil Reais,2967,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,0,Total
8498,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40129,Abacate
8499,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
8500,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,45982,Açaí
8501,6,Município,40,Mil Reais,...,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
8502,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
8503,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
8504,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40100,Alho
8505,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
8506,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
8507,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
8508,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40131,Azeitona
8509,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
8510,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40104,Batata-doce
8511,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
8512,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
8513,6,Município,40,Mil Reais,...,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
8514,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
8515,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
8516,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
8517,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
8518,6,Município,40,Mil Reais,...,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40330,Caju
8519,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
8520,6,Município,40,Mil Reais,...,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
8521,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40142,Caqui
8522,6,Município,40,Mil Reais,1745,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
8523,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40107,Cebola
8524,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
8525,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
8526,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
8527,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
8528,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
8529,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
8530,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
8531,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
8532,6,Município,40,Mil Reais,326,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
8533,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40148,Figo
8534,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
8535,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
8536,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40149,Goiaba
8537,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
8538,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
8539,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40151,Laranja
8540,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40152,Limão
8541,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
8542,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40260,Maçã
8543,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
8544,6,Município,40,Mil Reais,34,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40261,Mamão
8545,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
8546,6,Município,40,Mil Reais,772,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40119,Mandioca
8547,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40262,Manga
8548,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40263,Maracujá
8549,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40264,Marmelo
8550,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40120,Melancia
8551,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40121,Melão
8552,6,Município,40,Mil Reais,90,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
8553,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
8554,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40266,Palmito
8555,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40267,Pera
8556,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40268,Pêssego
8557,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
8558,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
8559,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40270,Sisal ou agave (fibra)
8560,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40124,Soja (em grão)
8561,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40125,Sorgo (em grão)
8562,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40271,Tangerina
8563,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40126,Tomate
8564,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40127,Trigo (em grão)
8565,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40128,Triticale (em grão)
8566,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40272,Tungue (fruto seco)
8567,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40273,Urucum (semente)
8568,6,Município,40,Mil Reais,-,2308906,Morrinhos (CE),215,Valor da produção,2019,2019,40274,Uva
8569,6,Município,40,Mil Reais,1620,2309003,Mucambo (CE),215,Valor da produção,2019,2019,0,Total
8570,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40129,Abacate
8571,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40092,Abacaxi*
8572,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,45982,Açaí
8573,6,Município,40,Mil Reais,...,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40329,Alfafa fenada
8574,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40130,Algodão arbóreo (em caroço)
8575,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40099,Algodão herbáceo (em caroço)
8576,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40100,Alho
8577,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40101,Amendoim (em casca)
8578,6,Município,40,Mil Reais,53,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40102,Arroz (em casca)
8579,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40103,Aveia (em grão)
8580,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40131,Azeitona
8581,6,Município,40,Mil Reais,92,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40136,Banana (cacho)
8582,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40104,Batata-doce
8583,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40105,Batata-inglesa
8584,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40137,Borracha (látex coagulado)
8585,6,Município,40,Mil Reais,...,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40468,Borracha (látex líquido)
8586,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40138,Cacau (em amêndoa)
8587,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40139,Café (em grão) Total
8588,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40140,Café (em grão) Arábica
8589,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40141,Café (em grão) Canephora
8590,6,Município,40,Mil Reais,...,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40330,Caju
8591,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40106,Cana-de-açúcar
8592,6,Município,40,Mil Reais,...,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40331,Cana para forragem
8593,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40142,Caqui
8594,6,Município,40,Mil Reais,46,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40143,Castanha de caju
8595,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40107,Cebola
8596,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40108,Centeio (em grão)
8597,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40109,Cevada (em grão)
8598,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40144,Chá-da-índia (folha verde)
8599,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40145,Coco-da-baía*
8600,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40146,Dendê (cacho de coco)
8601,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40147,Erva-mate (folha verde)
8602,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40110,Ervilha (em grão)
8603,6,Município,40,Mil Reais,40,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40111,Fava (em grão)
8604,6,Município,40,Mil Reais,589,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40112,Feijão (em grão)
8605,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40148,Figo
8606,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40113,Fumo (em folha)
8607,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40114,Girassol (em grão)
8608,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40149,Goiaba
8609,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40150,Guaraná (semente)
8610,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40115,Juta (fibra)
8611,6,Município,40,Mil Reais,16,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40151,Laranja
8612,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40152,Limão
8613,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40116,Linho (semente)
8614,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40260,Maçã
8615,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40117,Malva (fibra)
8616,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40261,Mamão
8617,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40118,Mamona (baga)
8618,6,Município,40,Mil Reais,128,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40119,Mandioca
8619,6,Município,40,Mil Reais,18,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40262,Manga
8620,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40263,Maracujá
8621,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40264,Marmelo
8622,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40120,Melancia
8623,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40121,Melão
8624,6,Município,40,Mil Reais,638,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40122,Milho (em grão)
8625,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40265,Noz (fruto seco)
8626,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40266,Palmito
8627,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40267,Pera
8628,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40268,Pêssego
8629,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40269,Pimenta-do-reino
8630,6,Município,40,Mil Reais,-,2309003,Mucambo (CE),215,Valor da produção,2019,2019,40123,Rami (fibra)
